Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00012807807566500023,0.6431131784539474,0.5930876780538011,0.6504479815166425,0.6187366365131579,0.6341961454514421,0.6431131784539473
0.6,0.00012807807566500023,0.6238692434210527,0.5935888691386063,0.7555456589048649,0.3662314967105263,0.4933325948183945,0.6238692434210527
0.7,0.00012807807566500023,0.63935546875,0.6238969912776202,0.8890716122514579,0.3184426398026316,0.46892748586168065,0.63935546875
0.8,0.00012807807566500023,0.6290342310855264,0.6191603239711896,0.9234783899491588,0.28138466282894736,0.43133973572599715,0.6290342310855264
0.9,0.00012807807566500023,0.51693359375,0.5163200370169975,0.9637668918918919,0.03519017269736842,0.0679010631545541,0.51693359375
0.91,0.00012807807566500023,0.5116951069078948,0.5113091424569487,0.9669977834332156,0.02421669407894737,0.04725009577180038,0.5116951069078948
0.92,0.00012807807566500023,0.5073977179276316,0.5072168446286675,0.9755501222493888,0.01517578125,0.02988664211034554,0.5073977179276316
0.93,0.00012807807566500023,0.5021756784539473,0.502154017381125,0.9900439916647372,0.004395559210526315,0.008752260471856548,0.5021756784539474
0.94,0.00012807807566500023,0.5000734991776316,0.5000715521795486,0.9735099337748344,0.00015111019736842104,0.00030217349075133273,0.5000734991776316
0.95,0.00012807807566500023,0.5000339226973683,0.5000329534774436,0.9714285714285714,6.990131578947368e-05,0.00013979257249169982,0.5000339226973685
0.96,0.00012807807566500023,0.500015933388158,0.5000154505582137,0.9696969696969697,3.289473684210526e-05,6.578724200350934e-05,0.5000159333881579
0.97,0.00012807807566500023,0.500003083881579,0.5000026983963816,0.875,7.195723684210526e-06,1.4391329018675833e-05,0.500003083881579
0.98,0.00012807807566500023,0.5,0.5,0.0,0.0,0.0,0.5
0.99,0.00012807807566500023,0.5,0.5,0.0,0.0,0.0,0.5
